"source","dest","loc","bytes","sha256","reason","action"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_02B_Microbial_Roles_Inoculants.txt","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_02B_Microbial_Roles_Inoculants.txt","LSE_FINAL_IMAGE_AND_SPLIT_FIX","5788","FD693E911466D3BEF82CFD3AB86FC888B044C3A9ACC13A1FF60F79E40E869DE3","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_02C_Microbial_Roles_Brews.txt","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_02C_Microbial_Roles_Brews.txt","LSE_FINAL_IMAGE_AND_SPLIT_FIX","13202","3D8054CFAB545F75E33FB6CFCC8888F4271EC06A74EEE11D06F14216C2C5D1F5","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_02D_Microbial_Roles_Minerals.txt","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_02D_Microbial_Roles_Minerals.txt","LSE_FINAL_IMAGE_AND_SPLIT_FIX","7790","189D0ECF79FAF525B84BA6A5650F3A4D44CD133ED94B7D0417CA43C713930153","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_03A_Application_Rates_Part1.txt","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_03A_Application_Rates_Part1.txt","LSE_FINAL_IMAGE_AND_SPLIT_FIX","11208","7099815DA19D691868E812FA942F76675A53173D4E216E6C0CB4C52629BD8E1C","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_03A_Application_Rates_Part2.txt","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_03A_Application_Rates_Part2.txt","LSE_FINAL_IMAGE_AND_SPLIT_FIX","11609","3F4C1EB06095F71EE8C8E95B3C3480975CF4B627B44361D5B2BF1B9DC2B23917","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_03B_Application_Rates_Inoculants.txt","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_03B_Application_Rates_Inoculants.txt","LSE_FINAL_IMAGE_AND_SPLIT_FIX","4411","DF7B526C0A2A1E62562441AE76D30EAAC6B3E56D25883FA81F1C9E351D2095BB","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_03C_Application_Rates_Brews.txt","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_03C_Application_Rates_Brews.txt","LSE_FINAL_IMAGE_AND_SPLIT_FIX","9090","6C2C471A97265D67917689E0F641D31C7BA517BD5C22A2B586CEFA0CCEC7D00A","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_04_Other.txt","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\Encyclopedia_Batch_04_Other.txt","LSE_FINAL_IMAGE_AND_SPLIT_FIX","1075","E09421436B2D5F84F9BFF51A762150FEFAD33428B1364238A6469D18F97A39C9","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\VERIFY_Inventory_Section2_Encyclopedia.docx","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Citation Folder\VERIFY_Inventory_Section2_Encyclopedia.docx","LSE_FINAL_IMAGE_AND_SPLIT_FIX","45556","F519271262DA77EE1F91CE6A4BAF4CE56AEE6D78F02B669ECD03ABCF2E755C32","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_01_Outline_and_Front_Matter_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_01_Outline_and_Front_Matter_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","35302","8076D767AD8C15106D549EC5BA4F379A42C67B4E1D4221F7F9113F16116CCF55","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_02_Part_I_Chapters_1-7_Living_Soil_Ecosystem_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_02_Part_I_Chapters_1-7_Living_Soil_Ecosystem_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","45089","6B0A50566548FD82DCCC1ECD48F9629902051A6F0362DB273EC61A70798E64BC","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_03_Part_II_Chapters_8-12_The_Methodologies_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_03_Part_II_Chapters_8-12_The_Methodologies_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","43011","9E09F78C71E74C13CB3E4834AACA2FF0CD46FA58E8311AF6AD1853AD126F5F22","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_04A_Part_III_SectionA_Chapters_13-16_Encyclopedia_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_04A_Part_III_SectionA_Chapters_13-16_Encyclopedia_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","88733","1345A4537D338CA2699085DF03EC621DC09F0CE306C6CDCC0DBDBE1ADCA69DAA","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_04B_Part_III_SectionB_Chapters_17-19_Encyclopedia_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_04B_Part_III_SectionB_Chapters_17-19_Encyclopedia_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","66862","35C2FA5D895FBA58907CE7316B7813A30CE6F6265C48800F593DDBA469615A9D","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_05_Parts_IV-V_Chapters_20-32_Building_Soil_and_Plant_Selection_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_05_Parts_IV-V_Chapters_20-32_Building_Soil_and_Plant_Selection_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","52106","1BC8C71DDFE206F7761A80D020AEF1FEAE1A2CA45FBC6CEC5C696B719588D6B4","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_06_Parts_VI-VII_Chapters_33-43_Systems_and_Plant_Health_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_06_Parts_VI-VII_Chapters_33-43_Systems_and_Plant_Health_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","46304","213395B6DAE3184396CE5EB6E9A7B36D573BA340012530D5ED818E86750C11DA","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_07_Part_VIII_Chapters_44-47_Diagnostics_and_Measurement_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_07_Part_VIII_Chapters_44-47_Diagnostics_and_Measurement_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","34637","015A62DFDD069B257BC83253ABD8BB47937758A70362DCE8C7D19920BCDC87E1","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_08_Part_IX_Chapter_48_Electroculture_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_08_Part_IX_Chapter_48_Electroculture_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","26252","6CADBCCE038ACE4F95C00DE31D5BF94AA085912E1E62C21D24B5B45D2019C576","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_09_Part_X_Chapter_49_Standard_Operating_Procedures_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_09_Part_X_Chapter_49_Standard_Operating_Procedures_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","69605","E08FDE2F38246A57239A93A4398F66F86300C7017607F065331A614DF0909145","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_10_Appendices_A-F_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_10_Appendices_A-F_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","64287","441F35527969121F6CA37122855F1670921E00B4188C2108140B24CDF06FD1BF","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_11_Final_Assembly_and_Appendix_G_Bibliography_REVISED.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\Checkpoint_11_Final_Assembly_and_Appendix_G_Bibliography_REVISED.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","30255","E3061CFD25CEFE1492EA3FA8992E1E06273269763AB91BC9DB48FD848E924E4B","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\README_MANIFEST.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1 - Permaculture\Parts involved in building Book 1\Final Rough Draft before assembly\Revised_Checkpoints_All\README_MANIFEST.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","2235","729C1F0AA5DE52DE7C8FEC7E71DF68228891EE4E435B64EB36FD87CF9690A880","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_01_Outline_and_Front_Matter.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_01_Outline_and_Front_Matter.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","28907","0D3B2AFAE7B9C85AB519720C07AE07298DEFC0ECF858BF6E8497807810CF08F7","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_02_Part_I_Chapters_1-7_Living_Soil_Ecosystem.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_02_Part_I_Chapters_1-7_Living_Soil_Ecosystem.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","41027","9681906D6784F3DC90AFD0B2846C9ACEA2C88B87466ECFFC195542209DCA3625","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_03_Part_II_Chapters_8-12_The_Methodologies.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_03_Part_II_Chapters_8-12_The_Methodologies.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","36596","458F3EB6604F44A18035C5CF06FE7423F63F2BA3B583250DBB062952F7A435C2","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_04A_Part_III_SectionA_Chapters_13-16_Encyclopedia.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_04A_Part_III_SectionA_Chapters_13-16_Encyclopedia.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","56775","73D9174813D82D96EB612985BDE545B45CD02808E89EB9CC4E3B1D5464B0A217","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_04B_Part_III_SectionB_Chapters_17-19_Encyclopedia.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_04B_Part_III_SectionB_Chapters_17-19_Encyclopedia.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","39445","B05FEDE3DE5A4A8E6C302794F8BB19E32ABABAE22B5A703002927F226B774003","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_05_Parts_IV-V_Chapters_20-32_Building_Soil_and_Plant_Selection.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_05_Parts_IV-V_Chapters_20-32_Building_Soil_and_Plant_Selection.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","43093","AA21001C8F24BD95B904BBDDF399BE6F18B0C27EA21CEAD45E98B2584EB6F866","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_06_Parts_VI-VII_Chapters_33-43_Systems_and_Plant_Health.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_06_Parts_VI-VII_Chapters_33-43_Systems_and_Plant_Health.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","37081","C780C76D6DB9F74E14F8077BDECF02172A313311C2CDF03A6151BC484CFDFBE1","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_07_Part_VIII_Chapters_44-47_Diagnostics_and_Measurement.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_07_Part_VIII_Chapters_44-47_Diagnostics_and_Measurement.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","28561","274241198721F8AD63B9763CAA342D5541BDD5A281D0637450FDEA71688EFED5","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_08_Part_IX_Chapter_48_Electroculture.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_08_Part_IX_Chapter_48_Electroculture.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","22542","79EDB1DDFD4A4D48D948AB5604CF8B70080BA6AAC6F659B7AB165F3E6203027D","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_09_Part_X_Chapter_49_Standard_Operating_Procedures.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_09_Part_X_Chapter_49_Standard_Operating_Procedures.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","59090","6549B960F6F12120B3A92A048B2276CD74E5E84077F67C1E209C0551A4AF80AE","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_10_Appendices_A-F.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_10_Appendices_A-F.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","50753","64A4A7F78A0BD18B001C7F7FD44551CAEDF0751B43D47165B6780730BFE39E3A","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_11_Final_Assembly_and_Appendix_G_Bibliography.md","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Early Iteration Book Data\Garden Book Project\Book1_Final_Parts\Checkpoint_11_Final_Assembly_and_Appendix_G_Bibliography.md","LSE_FINAL_IMAGE_AND_SPLIT_FIX","17035","54975D32BEF87C2CFBCE5D7D1B64B1C2F0F9A5CE39BC45F97556348FBE5BC149","duplicate of another archived file","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\input\image_manifest_FINAL.csv","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\input\image_manifest_FINAL.csv","LSE_FINAL_IMAGE_AND_SPLIT_FIX","95182","B168C33409B8C62CB224DDC30DA640C5EA1311AD8C85B4A39D432775C0137868","unique, archive","copy"
"C:\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\input\image_manifest_fixed_v2.csv","D:\LSE_ARCHIVE\LSE_FINAL_IMAGE_AND_SPLIT_FIX\Users\dstor\OneDrive\Desktop\LSE_FINAL_IMAGE_AND_SPLIT_FIX\input\image_manifest_fixed_v2.csv","LSE_FINAL_IMAGE_AND_SPLIT_FIX","63193","080315005E7194528EEBB625698230B21176BCDE6DAF4B85D301E68BE3C95AD5","unique, archive","copy"
